1520500644192001413,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.000000
1520500644242003413,0.001674,0.000936,-0.002631,-0.003225,0.000723,0.000315,0.999994
1520500644292005413,0.004060,0.003077,-0.001729,-0.005843,0.001205,0.001180,0.999982
1520500644342006413,0.006528,0.004975,-0.002361,-0.007750,0.000254,0.003268,0.999965
1520500644391989518,0.009245,0.007318,-0.003173,-0.005818,-0.000255,0.004233,0.999974
1520500644441991518,0.011343,0.009593,-0.003356,-0.003279,-0.002663,0.002688,0.999987
1520500644491992518,0.013317,0.011398,-0.004683,-0.002532,-0.002910,0.001750,0.999991
1520500644541994518,0.015684,0.013833,-0.006589,-0.001646,-0.003576,0.002047,0.999990
1520500644591995518,0.018333,0.016594,-0.006888,0.000623,-0.005219,0.002309,0.999984
1520500644641997518,0.020102,0.019464,-0.007838,0.002101,-0.006125,0.001359,0.999978
1520500644691998518,0.021621,0.021729,-0.008418,0.000607,-0.005277,0.000343,0.999986
1520500644742000518,0.023671,0.024773,-0.008619,-0.000454,-0.000993,-0.001757,0.999998
1520500644791998237,0.025091,0.028075,-0.009039,-0.003272,0.004670,-0.003986,0.999976
1520500644841999237,0.025949,0.032186,-0.009431,-0.006334,0.008467,-0.006022,0.999926
1520500644892001237,0.027463,0.036240,-0.011156,-0.006336,0.009227,-0.005420,0.999923
1520500644942002237,0.027997,0.041164,-0.012060,-0.006177,0.008018,-0.005549,0.999933
1520500644992004237,0.027600,0.046583,-0.012990,-0.007885,0.007456,-0.006802,0.999918
1520500645042005237,0.026153,0.052297,-0.012632,-0.009057,0.010063,-0.007631,0.999879
1520500645092007237,0.021791,0.057257,-0.013865,-0.010482,0.010445,-0.009657,0.999844
1520500645142009237,0.016408,0.062423,-0.014396,-0.007819,0.010172,-0.013628,0.999825
1520500645192004342,0.008656,0.066171,-0.015319,-0.003046,0.006388,-0.017139,0.999828
1520500645242006342,-0.001098,0.070929,-0.015653,0.001336,0.000990,-0.018916,0.999820
1520500645292007342,-0.012936,0.075032,-0.014625,0.002069,-0.006047,-0.018127,0.999815
1520500645342009342,-0.027029,0.078702,-0.016983,0.000611,-0.009826,-0.016712,0.999812
1520500645392011342,-0.042939,0.082443,-0.019089,-0.001224,-0.010768,-0.015635,0.999819
1520500645442012342,-0.062547,0.086166,-0.020722,-0.002479,-0.008308,-0.013607,0.999870
1520500645492014342,-0.084264,0.090390,-0.023035,-0.000815,-0.005885,-0.009559,0.999937
1520500645542016342,-0.107487,0.094031,-0.026194,0.002895,-0.006192,-0.005222,0.999963
1520500645592017342,-0.132917,0.098596,-0.027796,0.006677,-0.005636,-0.003118,0.999957
1520500645642036325,-0.160994,0.103258,-0.028418,0.008630,-0.004611,-0.000560,0.999952
1520500645692037325,-0.189582,0.106995,-0.027956,0.009791,-0.001294,0.000933,0.999951
1520500645742039325,-0.218818,0.110462,-0.028407,0.010157,0.003743,-0.000310,0.999941
1520500645792040325,-0.251707,0.113270,-0.023065,0.012113,0.007983,-0.004289,0.999886
1520500645842041325,-0.281689,0.113890,-0.022804,0.014083,0.008308,-0.008901,0.999827
1520500645892043325,-0.312081,0.113082,-0.018825,0.017353,0.006050,-0.014905,0.999720
1520500645942045325,-0.343089,0.111541,-0.016857,0.019056,0.001569,-0.021152,0.999593
1520500645992046325,-0.374149,0.107814,-0.014055,0.018340,-0.002170,-0.028129,0.999434
1520500646042101746,-0.404130,0.101847,-0.012448,0.014300,-0.003152,-0.035795,0.999252
1520500646092081746,-0.435525,0.095036,-0.012127,0.010568,-0.000979,-0.044572,0.998950
1520500646142083746,-0.467719,0.088541,-0.012274,0.009105,0.002022,-0.053462,0.998526
1520500646192084746,-0.499968,0.078720,-0.014245,0.008024,0.003727,-0.061618,0.998061
1520500646242086746,-0.532975,0.069288,-0.015234,0.007376,0.003704,-0.067275,0.997700
1520500646292087746,-0.566270,0.057794,-0.017432,0.006300,0.003366,-0.070117,0.997513
1520500646342089746,-0.599692,0.045053,-0.018734,0.005925,0.004538,-0.070927,0.997454
1520500646392091746,-0.636292,0.032923,-0.017455,0.007251,0.007141,-0.069684,0.997517
1520500646442110500,-0.671404,0.020261,-0.016894,0.007421,0.010534,-0.068784,0.997548
