1520511143106653497,-0.000000,-0.000000,-0.000000,-0.000612,-0.077555,-0.707107,0.702841
1520511143156637778,-0.001427,0.008809,-0.020579,-0.000274,-0.077484,-0.707554,0.702398
1520511143206636778,0.002206,0.003266,-0.019862,0.004366,-0.075182,-0.709300,0.700872
1520511143256638778,0.004442,-0.003639,-0.022567,0.009596,-0.071381,-0.709716,0.700797
1520511143306639778,0.006016,-0.012682,-0.024085,0.013605,-0.066710,-0.709410,0.701500
1520511143356641778,0.008718,-0.021887,-0.026080,0.015826,-0.064432,-0.707714,0.703376
1520511143406688778,0.008590,-0.030314,-0.029193,0.016763,-0.066161,-0.706162,0.704754
1520511143456643778,0.011500,-0.040987,-0.030724,0.018774,-0.065397,-0.706334,0.704602
1520511143506645778,0.012515,-0.052765,-0.032395,0.019988,-0.063298,-0.706395,0.704699
1520511143556647778,0.013898,-0.066332,-0.033763,0.019273,-0.064552,-0.706718,0.704281
1520511143606708567,0.016145,-0.082246,-0.034529,0.019203,-0.066974,-0.707032,0.703741
1520511143656710567,0.021088,-0.099340,-0.032649,0.017589,-0.066661,-0.707636,0.703206
1520511143706711567,0.024254,-0.119600,-0.031367,0.013672,-0.063611,-0.708589,0.702616
1520511143756713567,0.027416,-0.142411,-0.031709,0.011421,-0.060917,-0.709754,0.701718
1520511143806714567,0.031480,-0.166918,-0.030356,0.011235,-0.060152,-0.710781,0.700746
1520511143856716567,0.034254,-0.194646,-0.028741,0.011975,-0.060008,-0.711061,0.700463
1520511143906718567,0.040813,-0.222378,-0.025525,0.012538,-0.059624,-0.710749,0.700802
1520511143956719567,0.045203,-0.251432,-0.021405,0.011141,-0.058280,-0.710323,0.701371
1520511144006701707,0.048963,-0.281963,-0.017683,0.008364,-0.056883,-0.709366,0.702491
1520511144056702707,0.053052,-0.311940,-0.012775,0.007226,-0.055471,-0.708208,0.703784
1520511144106704707,0.057998,-0.340117,-0.008324,0.007750,-0.054952,-0.707990,0.704039
1520511144156705707,0.063506,-0.368413,-0.004347,0.007905,-0.057187,-0.707821,0.704029
1520511144206707707,0.066016,-0.396766,0.000262,0.008634,-0.061170,-0.705531,0.705982
1520511144256708707,0.067620,-0.424394,0.003656,0.008413,-0.064018,-0.701074,0.710159
1520511144306710707,0.069111,-0.450664,0.003813,0.008501,-0.062637,-0.696818,0.714457
1520511144356712707,0.066786,-0.476291,0.002607,0.010517,-0.057138,-0.694446,0.717195
1520511144406665357,0.063766,-0.501511,-0.000569,0.011701,-0.052323,-0.693420,0.718536
1520511144456667357,0.059745,-0.527164,-0.004160,0.011429,-0.051912,-0.692931,0.719042
1520511144506669357,0.054441,-0.554785,-0.007436,0.006794,-0.055818,-0.691253,0.720422
1520511144556670357,0.048455,-0.583008,-0.009154,0.000586,-0.058030,-0.689446,0.722008
1520511144606672357,0.042816,-0.614105,-0.009781,-0.004942,-0.055968,-0.687323,0.724176
1520511144656673357,0.038254,-0.646890,-0.008977,-0.007164,-0.052885,-0.683315,0.728170
1520511144706675357,0.036856,-0.680454,-0.004580,-0.011773,-0.052366,-0.678089,0.733018
1520511144756676357,0.033501,-0.714874,-0.002639,-0.015808,-0.049886,-0.672882,0.737896
1520511144806678357,0.032922,-0.748763,-0.001569,-0.013633,-0.050300,-0.668999,0.741434
1520511144856675357,0.032756,-0.782522,0.000658,-0.009759,-0.053731,-0.666268,0.743710
1520511144906677357,0.036020,-0.815219,0.004328,-0.010130,-0.054470,-0.664889,0.744884
1520511144956679357,0.038000,-0.847859,0.004515,-0.011112,-0.054542,-0.665147,0.744635
1520511145006680357,0.039644,-0.881276,0.003160,-0.010612,-0.057054,-0.666653,0.743106
1520511145056681357,0.042753,-0.915719,0.003387,-0.011911,-0.059900,-0.669413,0.740376
1520511145106683357,0.046545,-0.950822,0.004486,-0.019592,-0.060274,-0.673898,0.736101
1520511145156685357,0.048052,-0.986010,0.003892,-0.026907,-0.059522,-0.679019,0.731209
1520511145206678848,0.052792,-1.021259,0.004465,-0.029796,-0.062288,-0.682561,0.727560
1520511145256680848,0.056230,-1.053657,0.006343,-0.031361,-0.067472,-0.685552,0.724212
1520511145306681848,0.060236,-1.085218,0.008971,-0.033344,-0.072649,-0.688135,0.721166
1520511145356683848,0.064706,-1.112452,0.012361,-0.036784,-0.080819,-0.687964,0.720292
1520511145406684848,0.069873,-1.135884,0.016603,-0.037904,-0.087792,-0.686188,0.721111
1520511145456686848,0.073597,-1.153879,0.020366,-0.036245,-0.086935,-0.685664,0.721798
1520511145506687848,0.079448,-1.169908,0.020559,-0.036515,-0.079829,-0.687346,0.721006
1520511145556689848,0.080692,-1.181878,0.018850,-0.037823,-0.072621,-0.689416,0.719723
1520511145606691848,0.084618,-1.190501,0.017363,-0.038899,-0.069388,-0.689480,0.719923
1520511145656682743,0.087938,-1.194249,0.017771,-0.039403,-0.068331,-0.688263,0.721161
1520511145706684743,0.093895,-1.195565,0.019556,-0.040564,-0.065848,-0.686395,0.723105
1520511145756686743,0.098157,-1.192396,0.020910,-0.040651,-0.060632,-0.685550,0.724357
1520511145806687743,0.105241,-1.187331,0.020585,-0.037429,-0.053935,-0.686626,0.724041
1520511145856688743,0.112507,-1.180181,0.020584,-0.031181,-0.046884,-0.688669,0.722886
1520511145906690743,0.121067,-1.169750,0.020081,-0.028111,-0.042633,-0.692238,0.719860
1520511145956692743,0.131354,-1.156693,0.019995,-0.032854,-0.046481,-0.695064,0.716691
1520511146006694743,0.143256,-1.141595,0.019308,-0.037060,-0.052552,-0.698181,0.713027
1520511146056644164,0.157968,-1.123901,0.018350,-0.039334,-0.059668,-0.701553,0.709025
1520511146106646164,0.174834,-1.103723,0.016882,-0.039455,-0.064624,-0.705518,0.704635
1520511146156648164,0.193703,-1.081388,0.013816,-0.040590,-0.067775,-0.710728,0.699017
1520511146206649164,0.212712,-1.056923,0.009487,-0.039405,-0.069488,-0.714461,0.695100
1520511146256650164,0.234364,-1.031429,0.004943,-0.034848,-0.069986,-0.717229,0.692438
1520511146306652164,0.254032,-1.004201,0.000483,-0.028885,-0.069174,-0.717544,0.692467
1520511146356653164,0.272931,-0.974498,-0.003198,-0.021962,-0.066026,-0.716795,0.693804
1520511146406655164,0.291861,-0.943177,-0.006736,-0.014536,-0.061745,-0.717180,0.693995
