1520497097744619520,0.000000,0.000000,0.000000,0.002056,-0.006390,0.000000,0.999977
1520497097794621520,0.000002,-0.000171,0.000025,0.000372,-0.004299,0.002288,0.999988
1520497097844621047,0.000488,-0.000432,-0.000285,-0.001863,-0.001840,0.003555,0.999990
1520497097894623047,0.001569,-0.000719,-0.001372,-0.001883,0.002977,0.004540,0.999983
1520497097944625047,-0.032526,-0.001598,-0.003029,-0.001908,0.007620,0.001396,0.999968
1520497097994626047,-0.072128,-0.003033,0.003841,-0.000016,0.007515,-0.000686,0.999972
1520497098044628047,-0.090447,-0.004794,0.003263,0.002501,0.006181,-0.005856,0.999961
1520497098094629047,-0.112511,-0.007900,0.002639,0.005842,0.005639,-0.012588,0.999888
1520497098144631047,-0.128493,-0.011167,0.003699,0.007696,0.004826,-0.018947,0.999779
1520497098194632047,-0.144854,-0.015206,0.002624,0.008215,0.003611,-0.023813,0.999676
1520497098244640363,-0.159016,-0.019560,0.002661,0.007705,0.000555,-0.025830,0.999637
1520497098294642363,-0.172469,-0.024493,0.002389,0.007236,-0.002003,-0.027511,0.999593
1520497098344643363,-0.185458,-0.029982,0.001714,0.007124,-0.003581,-0.029503,0.999533
1520497098394645363,-0.205307,-0.034194,-0.001187,0.006297,-0.004671,-0.032443,0.999443
1520497098444646363,-0.237120,-0.041572,0.008786,0.008817,-0.005167,-0.034950,0.999337
1520497098494649363,-0.254086,-0.048237,0.009470,0.009923,-0.003972,-0.035847,0.999300
1520497098544650363,-0.271767,-0.054603,0.011290,0.009289,-0.001787,-0.037573,0.999249
1520497098594651363,-0.289628,-0.059665,0.012822,0.010409,0.000163,-0.039606,0.999161
1520497098644680591,-0.324149,-0.064429,0.003509,0.012803,0.003342,-0.043488,0.998966
1520497098694681591,-0.356615,-0.069380,0.012803,0.015059,0.009443,-0.048029,0.998688
1520497098744683591,-0.380156,-0.071817,0.011489,0.014642,0.011729,-0.051992,0.998471
1520497098794684591,-0.401999,-0.072075,0.012372,0.015742,0.010727,-0.054883,0.998311
1520497098844686591,-0.423338,-0.071391,0.012187,0.017440,0.009284,-0.057302,0.998161
1520497098894688591,-0.447830,-0.069816,0.011012,0.019496,0.008456,-0.059056,0.998028
1520497098944689591,-0.471510,-0.067010,0.010132,0.019454,0.007871,-0.059138,0.998029
1520497098994748591,-0.500905,-0.064534,0.010002,0.019059,0.006671,-0.058597,0.998077
1520497099044692591,-0.528841,-0.060838,0.009188,0.020409,0.004758,-0.056908,0.998159
1520497099094737240,-0.558661,-0.056745,0.009431,0.022732,0.004556,-0.055189,0.998207
1520497099144739240,-0.587682,-0.052147,0.010054,0.021571,0.007694,-0.052924,0.998336
1520497099194741240,-0.629989,-0.045517,0.004430,0.017467,0.011597,-0.049908,0.998534
